id,key,value,type 
2447800707,name,樂湖居 Locwood Court,regular
2447800707,amenity,bus_station,regular
2447800707,en,Locwood Court,name
2447800707,zh,樂湖居,name
2447800707,hkbus,樂湖居總站,ref
2447800707,public_transport,station,regular
2448161265,name,ÆON 永旺,regular
2448161265,shop,supermarket,regular
2448161265,ja,AEON イオン,name
2448161265,zh,AEON 永旺,name
2448161265,street,文心四路,addr
2448161265,opening_hours,Mo-Su 09:00-22:15,regular
2450083728,name,沃尔玛 Walmart,regular
2450083728,shop,supermarket,regular
2451515725,name,朗屏邨 Long Ping Estate,regular
2451515725,amenity,bus_station,regular
2451515725,en,Long Ping Estate,name
2451515725,zh,朗屏邨,name
2451515725,public_transport,station,regular
2451955515,barrier,gate,regular
2452954435,name,陳六記飯店,regular
2452954435,level,0,regular
2452954435,amenity,restaurant,regular
2452954435,zh,陳六記飯店,name
2452954435,street,Tsun Fu Street,addr
2452954435,openrice,7291,ref
2452954435,postcode,913688,addr
2452954435,housenumber,4,addr
2452954436,name,合成茶餐廳,regular
2452954436,level,0,regular
2452954436,amenity,restaurant,regular
2452954436,zh,合成茶餐廳,name
2452954436,street,San Shing Avenue,addr
2452954436,openrice,93968,ref
2452954436,postcode,913639,addr
2452954436,housenumber,14,addr
2453780717,amenity,post_office,regular
2453780718,amenity,bank,regular
2453780718,atm,yes,regular
2453780718,name,Bank of China,regular
2453780718,en,Bank of China,name
2453780718,zh,中国银行,name
2454199919,name,Ruined House,regular
2454199919,historic,yes,regular
2454203785,name,WWII,regular
2456674389,highway,traffic_signals,regular
2456674389,traffic_signals,signal,regular
2456674440,highway,traffic_signals,regular
2456674440,traffic_signals,signal,regular
2456674449,highway,traffic_signals,regular
2456674449,traffic_signals,signal,regular
2456683509,highway,traffic_signals,regular
2456683509,traffic_signals,signal,regular
2456683526,highway,traffic_signals,regular
2456683526,traffic_signals,signal,regular
2456683549,highway,traffic_signals,regular
2456683549,traffic_signals,signal,regular
2456683612,highway,traffic_signals,regular
2456683612,traffic_signals,signal,regular
2456683629,highway,traffic_signals,regular
2456683629,traffic_signals,signal,regular
2456690551,barrier,toll_booth,regular
2456690560,barrier,toll_booth,regular
2456702506,highway,traffic_signals,regular
2456702506,traffic_signals,signal,regular
2456719793,highway,traffic_signals,regular
2456719793,traffic_signals,signal,regular
2456719810,highway,traffic_signals,regular
2456719810,traffic_signals,signal,regular
2456719829,highway,traffic_signals,regular
2456719829,traffic_signals,signal,regular
2456719832,highway,traffic_signals,regular
2456719832,traffic_signals,signal,regular
2456719887,highway,traffic_signals,regular
2456719887,traffic_signals,signal,regular
2456719888,highway,traffic_signals,regular
2456719888,traffic_signals,signal,regular
2456719900,highway,traffic_signals,regular
2456719900,traffic_signals,signal,regular
2456799841,name,大剧院,regular
2456799841,en,Grand Theatre,name
2456799841,railway,station,regular
2456799841,platforms,4,regular
2456799841,zh-hant,大劇院,name
2457639933,barrier,bollard,regular
2457644659,barrier,lift_gate,regular
2458688859,ref,YL-116,regular
2458688859,amenity,toilets,regular
2458688859,operator,FEHD,regular
2458688859,disposal,pitlatrine,toilets
2458692937,ref,YL-117,regular
2458692937,name,新生村公廁 San Sang Tsuen Public Toilet,regular
2458692937,amenity,toilets,regular
2458692937,en,San Sang Tsuen Public Toilet,name
2458692937,zh,新生村公廁,name
2458692937,operator,FEHD,regular
2458692937,disposal,flush,toilets
2458737720,ref,683,regular
2458737720,amenity,post_box,regular
2458737720,operator,香港郵政 Hong Kong Post,regular
2458737720,drive_through,no,regular
2458737720,collection_times,Mo-Sa 12:00,regular
2458744725,ref,173,regular
2458744725,amenity,post_box,regular
2458744725,operator,香港郵政 Hong Kong Post,regular
2458744725,royal_cypher,EIIR,regular
2458744725,drive_through,no,regular
2458744725,collection_times,Mo-Sa 13:00,regular
2458810935,name,Exit D,regular
2458810935,railway,subway_entrance,regular
2458810958,name,Exit A,regular
2458810958,railway,subway_entrance,regular
2458810970,railway,subway_entrance,regular
2458954969,name,Exit C,regular
2458954969,railway,subway_entrance,regular
2458954969,wheelchair,no,regular
2458958700,name,Exit B,regular
2458958700,railway,subway_entrance,regular
2458958714,name,Exit I,regular
2458958714,railway,subway_entrance,regular
2458958749,name,Exit H,regular
2458958749,railway,subway_entrance,regular
2458958754,name,Exit A,regular
2458958754,railway,subway_entrance,regular
2458958755,name,Exit B,regular
2458958755,railway,subway_entrance,regular
2458960418,name,Exit D,regular
2458960418,railway,subway_entrance,regular
2458960418,wheelchair,no,regular
2458960438,name,Exit A,regular
2458960438,railway,subway_entrance,regular
2458960438,wheelchair,yes,regular
2458960439,name,Exit C,regular
2458960439,railway,subway_entrance,regular
2458960446,name,Exit B,regular
2458960446,railway,subway_entrance,regular
2458967894,railway,subway_entrance,regular
2458967898,railway,subway_entrance,regular
2458967900,ref,C,regular
2458967900,name,Exit C,regular
2458967900,railway,subway_entrance,regular
2458967901,ref,A,regular
2458967901,name,Exit A,regular
2458967901,railway,subway_entrance,regular
2458967904,name,竹子林站,regular
2458967904,en,Zhuzilin,name
2458967904,railway,subway_entrance,regular
2458967908,name,Exit D,regular
2458967908,railway,subway_entrance,regular
2458967910,railway,subway_entrance,regular
2458967920,name,竹子林站 Zhuzilin,regular
2458967920,railway,subway_entrance,regular
2458967921,name,竹子林站,regular
2458967921,en,Zhuzilin,name
2458967921,railway,subway_entrance,regular
2458967923,ref,B,regular
2458967923,name,Exit B,regular
2458967923,railway,subway_entrance,regular
2458974254,railway,subway_entrance,regular
2458974255,railway,subway_entrance,regular
2458974261,railway,subway_entrance,regular
2458974275,railway,subway_entrance,regular
2458982105,name,D,regular
2458982105,railway,subway_entrance,regular
2458982109,name,C,regular
2458982109,railway,subway_entrance,regular
2458982113,name,B,regular
2458982113,railway,subway_entrance,regular
2458982114,name,购物公园,regular
2458982114,en,Shopping Park,name
2458982114,railway,station,regular
2458982114,station,subway,regular
2458982114,website,http://www.szmc.net/page/en/stations.html?xl=1&code=0109,regular
2458982114,operator,SZMC,regular
2458982114,platforms,4,regular
2458982114,zh-hant,購物公園,name
2458982117,name,A,regular
2458982117,railway,subway_entrance,regular
2459223866,ref,YL-124,regular
2459223866,name,巷尾村公廁 Hong Mei Tsuen Public Toilet,regular
2459223866,amenity,toilets,regular
2459223866,en,Hong Mei Tsuen Public Toilet,name
2459223866,zh,巷尾村公廁,name
2459223866,operator,FEHD,regular
2459223866,disposal,flush,toilets
2459235040,ref,YL-118,regular
2459235040,name,廈村市菜站公廁 Ha Tsuen Shi VMO Public Toilet,regular
2459235040,amenity,toilets,regular
2459235040,en,Ha Tsuen Shi VMO Public Toilet,name
2459235040,zh,廈村市菜站公廁,name
2459235040,operator,FEHD,regular
2459235040,disposal,flush,toilets
2459338487,ref,YL-42,regular
2459338487,name,彭家村公廁 Pang Ka Tsuen Public Toilet,regular
2459338487,amenity,toilets,regular
2459338487,en,Pang Ka Tsuen Public Toilet,name
2459338487,zh,彭家村公廁,name
2459338487,operator,FEHD,regular
2459338487,disposal,flush,toilets
2459349785,ref,YL-81,regular
2459349785,name,吳家村(內)公廁 Ng Ka Tsuen (inside) Public Toilet,regular
2459349785,amenity,toilets,regular
2459349785,en,Ng Ka Tsuen (inside) Public Toilet,name
2459349785,zh,吳家村(內)公廁,name
2459349785,operator,FEHD,regular
2459349785,disposal,flush,toilets
2459352702,ref,YL-80,regular
2459352702,name,吳家村公廁 Ng Ka Tsuen Public Toilet,regular
2459352702,amenity,toilets,regular
2459352702,en,Ng Ka Tsuen Public Toilet,name
2459352702,zh,吳家村公廁,name
2459352702,operator,FEHD,regular
2459352702,disposal,flush,toilets
2459377752,amenity,toilets,regular
2459377752,operator,FEHD,regular
2459377752,disposal,flush,toilets
2459787225,power,tower,regular
2459787225,source,bing,regular
2459787230,power,tower,regular
2459787230,source,bing,regular
2459787240,power,tower,regular
2459787240,source,bing,regular
2459787257,power,tower,regular
2459787257,source,bing,regular
2459787263,power,tower,regular
2459787263,source,bing,regular
2459787269,power,tower,regular
2459787269,source,bing,regular
2459787272,power,tower,regular
2459787272,source,bing,regular
2459787297,power,tower,regular
2459787297,source,bing,regular
2459787314,power,tower,regular
2459787314,source,bing,regular
2459787326,power,tower,regular
2459787326,source,bing,regular
2459787329,power,tower,regular
2459787329,source,bing,regular
2459787332,power,tower,regular
2459787332,source,bing,regular
2459787340,power,tower,regular
2459787340,source,bing,regular
2459787347,power,tower,regular
2459787347,source,bing,regular
2459787387,power,tower,regular
2459787387,source,bing,regular
2459787402,power,tower,regular
2459787402,source,bing,regular
2460260048,name,北扣,regular
2460260048,place,village,regular
2460260048,source,GNS,regular
2460260048,en,Beikou,name
2460260049,name,妈湾,regular
2460260049,place,village,regular
2460260049,source,GNS,regular
2460260049,en,Mawan,name
2460260050,name,双条沥,regular
2460260050,place,village,regular
2460260050,source,GNS,regular
2460260050,en,Shuangtiaoli,name
2460603103,highway,motorway_junction,regular
2460603103,ref,7,regular
2461362750,name,西北谷,regular
2461362750,amenity,restaurant,regular
2461365925,name,南校区餐厅,regular
2461365925,amenity,restaurant,regular
2461506213,bus,yes,regular
2461506213,name,嘉湖山莊景湖居 Kenswood Court Kingswood Villas,regular
2461506213,highway,bus_stop,regular
2461506213,en,Kenswood Court Kingswood Villas,name
2461506213,zh,嘉湖山莊景湖居,name
2461506213,ctb,2030A,ref
2461506213,operator,城巴 Citybus,regular
2461506213,hkbus,景湖居 (天城路),ref
2461506213,public_transport,platform,regular
2461506219,name,景湖居 Kenswood Court,regular
2461506219,highway,bus_stop,regular
2461506219,en,Kenswood Court,name
2461506219,zh,景湖居,name
2461506219,operator,新大嶼山巴士 New Lantao Bus,regular
2461506219,hkbus,景湖居 (天城路),ref
2461506219,public_transport,platform,regular
2461506223,name,景湖居 Kenswood Court,regular
2461506223,highway,bus_stop,regular
2461506223,en,Kenswood Court,name
2461506223,zh,景湖居,name
2461506223,kmb,TI10-S-1020-2,ref
2461506223,operator,龍運巴士 Long Win Bus,regular
2461506223,hkbus,景湖居 (天城路),ref
2461506223,public_transport,platform,regular
2461506228,name,景湖居 Kenswood Court,regular
2461506228,highway,bus_stop,regular
2461506228,en,Kenswood Court,name
2461506228,zh,景湖居,name
2461506228,kmb,TI10-S-1000-0,ref
2461506228,hkbus,景湖居 (天城路),ref
2461506228,public_transport,platform,regular
2461506232,name,"天城路景湖居 Kenswood Court, Tin Shing Road",regular
2461506232,highway,bus_stop,regular
2461506232,en,"Kenswood Court, Tin Shing Road",name
2461506232,zh,天城路景湖居,name
2461506232,operator,香港鐵路有限公司 MTR Corporation,regular
2461506232,hkbus,景湖居 (天城路),ref
2461506232,public_transport,platform,regular
2461506237,name,嘉湖銀座 Kingswood Ginza,regular
2461506237,highway,bus_stop,regular
2461506237,en,Kingswood Ginza,name
2461506237,zh,嘉湖銀座,name
2461506237,operator,新大嶼山巴士 New Lantao Bus,regular
2461506237,hkbus,嘉湖銀座,ref
2461506237,public_transport,platform,regular
2461506245,bus,yes,regular
2461506245,name,嘉湖銀座 Kingswood Ginza,regular
2461506245,highway,bus_stop,regular
2461506245,en,Kingswood Ginza,name
2461506245,zh,嘉湖銀座,name
2461506245,ctb,2036A,ref
2461506245,shelter,yes,regular
2461506245,operator,城巴 Citybus,regular
2461506245,hkbus,嘉湖銀座,ref
2461506245,public_transport,platform,regular
2461506250,name,麗湖居 Lynwood Court,regular
2461506250,highway,bus_stop,regular
2461506250,en,Lynwood Court,name
2461506250,zh,麗湖居,name
2461506250,operator,新大嶼山巴士 New Lantao Bus,regular
2461506250,hkbus,麗湖居 (天城路),ref
2461506250,public_transport,platform,regular
2461506310,amenity,taxi,regular
2462979701,name,威斯特酒店,regular
2462979701,en,La Vista Hotel,name
2462979701,zh,威斯特酒店,name
2462979701,tourism,hotel,regular
2462979701,city,龙岗中心城,addr
2462979701,street,沙园了路,addr
2462979701,postcode,518116,addr
2462979701,zh_pinyin,Wēisītè jiǔdiàn,name
2462979711,highway,traffic_signals,regular
2462996371,name,Sam‘s Club,regular
2462996371,shop,supermarket,regular
2462996371,zh,山姆会员商店,name
2462996371,zh_pinyin,Shānmǔ huìyuán shāngdiàn,name
2462996372,name,UNIQLO,regular
2462996372,shop,clothes,regular
2463014534,amenity,toilets,regular
2463014546,name,Walmart,regular
2463014546,shop,supermarket,regular
2463014546,en,Walmart,name
2463014546,zh,沃尔玛,name
2463014624,name,华润万家便利超市,regular
2463014624,shop,convenience,regular
2463014624,en,Vanguard Convenience Store,name
2463014624,zh_pinyin,Huárùn wàn jiā biànlì chāoshì,name
2463014626,shop,bakery,regular
2463014626,en,Angel Bakery,name
2463041713,amenity,bicycle_rental,regular
2463041713,operator,Shenzhen City Public Bicycle Rental Ltd.,regular
2463041714,amenity,bicycle_rental,regular
2463041714,operator,Shenzhen City Public Bicycle Rental Ltd.,regular
2463041741,name,Burger King,regular
2463041741,amenity,fast_food,regular
2463041741,cuisine,burger,regular
2463041834,name,阳光天健成 Yangguang Tianjian City,regular
2463041834,highway,bus_stop,regular
2463041834,shelter,yes,regular
2463045220,name,大运中心,regular
2463045220,highway,bus_stop,regular
2463045220,shelter,yes,regular
2463045222,shop,car_repair,regular
2463677445,ele,169.8,regular
2463677445,name,大嶺皮 Tai Leng Pei,regular
2463677445,en,Tai Leng Pei,name
2463677445,zh,大嶺皮,name
2463677445,natural,peak,regular
2463677445,en,Gib,alt_name
2463735267,name,南山邮局,regular
2463735267,highway,bus_stop,regular
2463735275,highway,bus_stop,regular
2463735285,name,海雅百货站,regular
2463735285,highway,bus_stop,regular
2463735292,name,南油大厦,regular
2463735292,highway,bus_stop,regular
2463735292,en,Nanyou Building,name
2463735292,ja,南山ビル,name
2464842823,ref,7,regular
2464842823,highway,motorway_junction,regular
2464842833,barrier,toll_booth,regular
2464843116,barrier,toll_booth,regular
2464853504,barrier,toll_booth,regular
2464853520,highway,traffic_signals,regular
2464853520,traffic_signals,signal,regular
2464853587,barrier,toll_booth,regular
2464923276,highway,bus_stop,regular
2464923276,shelter,no,regular
2464923277,highway,bus_stop,regular
2464923278,name,横岗文体广场,regular
2464923278,highway,bus_stop,regular
2464923278,en,Henggang Stylistic Square,name
2464923278,zh,横岗文体广场,name
2464923283,highway,bus_stop,regular
2464923284,highway,bus_stop,regular
